etf,close,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,vol_21,sharpe_63,rsi,adx,rs_positive,rs_mom_21,trend_sma,macd_bullish,above_sma200,drawdown,score,date,score_pct,rs_mom_63,calmar_63,ret_252d,_momentum,_trend,_risk,_alpha_quality,macd,macd_signal,macd_hist,ml_prob
IUFS.L,16.440000534057617,0.0006086566461405,0.0012180546693509,0.0689207029732998,0.0978297238910725,0.0021334864947979,0.1678212795773598,2.559222908890139,63.266984196808856,32.12346538801379,0,0.0418975124649148,1,1,1,-0.0123160058917533,0.646288,2026-07-11,0.976,-0.0144849106828044,6.079174830504278,0.0762684742796373,0.3675,0.9094,0.8352,0.5436,0.2562101128491605,0.2416601435495277,0.0145499692996328,0.6650000214576721
IUES.L,11.460000038146973,-0.0073624978419452,0.0305755536049447,-0.0598851162727746,-0.0404019318961952,0.1747821531218683,0.2637500469010559,-0.4792951610081502,48.03451718421404,21.950510106929503,0,-0.0836519902158678,0,1,1,-0.1373729642624453,0.517749,2026-07-11,0.756,-0.1385746302768511,-1.010333475276331,0.2493868048067475,0.4768,0.555,0.6561,0.3206,-0.1143380776596441,-0.1747229163555275,0.0603848386958834,0.163000002503395
IUCD.L,16.81999969482422,0.0163142278072774,0.0035799203534012,0.0336457607101046,0.0489554009904653,-0.0347202048049206,0.2327831529261185,0.9939513334054242,53.15308978329965,10.891890523767508,0,0.0075143496221192,0,1,1,-0.0424139377501799,0.433094,2026-07-11,0.512,-0.0583590941290237,2.3518781988025443,0.0932726320828061,0.2846,0.6235,0.4469,0.4393,-0.0023058874538577,-0.012258637585315,0.0099527501314573,0.5019999742507935
IUCS.L,10.029999732971191,0.0019979524107951,-0.0098717058578479,-0.0233691055593917,-0.000996038737035,0.0673051015968857,0.1862429661665741,0.065887889976554,47.03993436051693,10.501404374568434,0,-0.0480591341493816,0,0,1,-0.0695732855823814,0.354881,2026-07-11,0.195,-0.103200198822464,-0.0438257237669857,0.0670212914901611,0.3626,0.3304,0.3926,0.3146,-0.0133576423731263,-0.0104945881003905,-0.0028630542727357,0.4939999878406524
IUIS.L,15.425000190734863,0.0022741940631141,-0.0099486350276132,0.0590457010043339,0.0586822590129749,0.1312797896446988,0.1873964738567886,1.355102007414874,54.91204282872635,25.51694055341564,0,0.0322721586304979,1,0,1,-0.0168897002380903,0.635054,2026-07-11,0.463,-0.0496273526355858,4.947492766475627,0.2232355757890143,0.5414,0.6374,0.8099,0.5584,0.1490278251648078,0.1908701914471359,-0.0418423662823281,0.6919999718666077
IUUS.L,11.255000114440918,-0.0026583724746855,-0.0092429177297211,0.027384773420735,-0.0378286048969982,0.0754897229177458,0.1491110485827989,-0.8158022175418292,51.1766363571556,12.819682662976884,0,0.0014116452173646,1,0,1,-0.0441613181261622,0.425122,2026-07-11,0.707,-0.1362645702263114,-1.6888420153077832,0.1269086257321807,0.3559,0.5804,0.3737,0.4134,0.0618523890049402,0.0643902691279377,-0.0025378801229975,0.3899999856948852
IUMS.L,11.324999809265137,0.0116123374707208,-0.0224428336664401,0.0198109208552479,-0.0245477912006826,0.0579168510021284,0.2318813671665515,-0.4144070926943792,48.83416119635129,10.249710496412794,0,-0.0059707341544699,1,0,1,-0.0434966500579131,0.412287,2026-07-11,0.073,-0.1243424642646146,-1.230247386489107,0.1324999809265137,0.3188,0.5838,0.3809,0.397,-0.0151638213950704,0.0101964499586096,-0.02536027135368,0.4099999964237213
IUCM.L,14.02299976348877,0.0250730592588668,0.0183732242058463,0.0154235581028303,-0.0126038519257076,-0.0123256931468579,0.2418402927445221,-0.1653604401144934,52.15980299310255,24.08030492121324,0,-0.0102471807845239,0,1,0,-0.071201473021969,0.474734,2026-07-11,0.927,-0.1136204623683132,-0.4520022543813012,0.1391551003639535,0.2777,0.5877,0.6851,0.3956,-0.1062922315540539,-0.1690790646403172,0.0627868330862632,0.4020000100135803
SMEA.L,8863.0,-0.0014646237043713,-0.0223913523053165,0.0203776191572646,0.0373361423220974,0.0670599566578378,0.1273584560597443,1.2474821459006469,50.50903687577087,12.757893972593212,0,-0.0054183624494903,1,0,1,-0.0259497747195894,0.537622,2026-07-11,0.317,-0.0687896322126259,2.700723975110392,0.1796885398642353,0.5455,0.613,0.4591,0.5244,46.12737196035778,67.37815125816434,-21.25077929780656,0.7739999890327454
VEUR.L,42.2599983215332,-0.0011818258126877,-0.0226642765701285,0.0200879388297416,0.0355903512958846,0.0654845373912942,0.1289378739149618,1.1828852132235312,50.30438755080341,16.82532433434893,0,-0.005700719421169,1,0,1,-0.0226642765701285,0.536239,2026-07-11,0.2,-0.0703568182358183,2.604268696611856,0.1866112496548309,0.5423,0.6121,0.4581,0.5259,0.2111390414030296,0.3104441393320679,-0.0993050979290382,0.7329999804496765
VERX.L,42.5099983215332,-0.0021126797138867,-0.0245526265388775,0.0210163471778146,0.0484843056297408,0.066272826748837,0.1412349131590775,1.4870354387078295,50.12345859972247,17.43255738858036,0,-0.0047957819962336,1,0,1,-0.0245526265388775,0.536604,2026-07-11,0.0,-0.0587819935790914,3.556177123234796,0.1780880467905499,0.5289,0.6188,0.4777,0.516,0.2233764995549449,0.3450391991459058,-0.1216626995909609,0.7540000081062317
IJPA.L,81.58000183105469,0.0116567763953494,0.0001226202803468,0.0553686754246454,0.0775327277448865,0.1299169706272525,0.2310381836057831,1.6654231312745007,55.83796142767935,10.36288226774118,0,0.0286880912678855,1,0,1,-0.0179366542583768,0.574684,2026-07-11,0.683,-0.0327054011054739,4.463432610940699,0.3614820481308873,0.5659,0.6452,0.4992,0.6035,0.4023601892009338,0.5101185036390923,-0.1077583144381584,0.6110000014305115
HMJP.L,4272.0,0.0100484690861804,-0.003731343283582,0.0483435582822084,0.0838513256374475,0.1423337576527483,0.2459616093667034,1.8210181709771152,53.46099993859487,14.067594988767606,0,0.0218405748383507,1,0,1,-0.1106430612305474,0.565087,2026-07-11,0.314,-0.0270332340736175,4.956855062969316,0.3491497473386691,0.5604,0.6458,0.482,0.5799,18.048172418909417,31.979056019753628,-13.930883600844211,0.5540000200271606
CUKX.L,21485.0,0.0016317016317015,-0.0171546203110704,0.0213929165676254,-0.0032475063790303,0.0641406636948984,0.118659844785308,-0.0415306805143284,51.43088153884798,16.84534163489981,0,-0.0044287325888987,1,0,1,-0.0251814882032668,0.513562,2026-07-11,0.314,-0.1052213276787964,-0.2281276190219318,0.2236587310627633,0.5275,0.594,0.4028,0.5316,100.65885531859747,114.13448353227534,-13.475628213677863,0.5799999833106995
VUKE.L,45.46749877929688,0.0028120561596802,-0.0159615414464094,0.0204664663924198,-0.003991127781687,0.0505458478430465,0.1192891102764786,-0.0707032025311158,51.775899132125005,15.527506541359868,0,-0.00533176134518,1,0,1,-0.0273704832908752,0.494975,2026-07-11,0.257,-0.1058888721049574,-0.27032697896347,0.204245633926678,0.4828,0.5933,0.4014,0.5154,0.2003171240250267,0.2267017779082773,-0.0263846538832506,0.5630000233650208
HMCA.L,9.62049961090088,-0.0144950288676488,-0.0165602506216063,0.0173962856524769,0.0465396626012959,0.0469890136897643,0.2860850723166079,0.9795285554670043,45.61925818510568,14.10289591558366,0,-0.0083243254024263,1,0,1,-0.1870710956050952,0.469395,2026-07-11,0.114,-0.0605276878394682,2.3806929524099814,0.3013088584641465,0.4108,0.6165,0.4041,0.4699,-0.0236166920018732,0.029976192854483,-0.0535928848563562,0.5849999785423279
XAUS.L,3772.0,0.0065376917945296,-0.0017202593621807,0.004928733182363,-0.0305833975841686,0.0501060055636863,0.1468079517953824,-0.8019275935203541,48.32298294135591,17.830133718042212,0,-0.0204766879387724,1,0,1,-0.4911069190775617,0.374186,2026-07-11,0.4,-0.1297605915339533,-2.0384611999887605,0.0967973040988685,0.3305,0.5766,0.2346,0.3714,-16.310776505782997,-10.93846862476152,-5.372307881021477,0.4350000023841858
IAPD.L,2300.5,0.0185964135488156,0.0233540925266904,-0.0072200279495828,-0.029107262967701,0.0810538443023309,0.133075302779879,-0.9013890886003636,55.10856224345655,33.45162001214085,0,-0.0323183184429775,0,1,1,-0.0495566896684449,0.576343,2026-07-11,1.0,-0.1284354744354326,-1.6738204074227971,0.2722544150222146,0.5505,0.5735,0.6723,0.4814,-16.134981558361687,-21.20883989029315,5.073858331931461,0.2300000041723251
EIMI.L,54.7400016784668,0.0027477839432061,-0.0111994025478538,0.0226042018823637,0.101408467568588,0.1709091268121239,0.3251491034016948,1.5217193223870271,49.3020809138561,13.546748109711164,0,-0.0032480695586097,1,0,1,-0.0562068676126414,0.549283,2026-07-11,0.073,-0.0112722941738528,4.995067732497265,0.3858228273029569,0.5342,0.6453,0.4991,0.508,-0.1588047132313406,0.0434657792981515,-0.202270492529492,0.6069999933242798
VFEM.L,61.26499938964844,0.0018805864415369,-0.004630379381719,0.0261776625585914,0.0537866994652083,0.0829567600222334,0.1968045582318019,1.315882951250967,50.27665159326358,12.695273075780706,0,0.0002350511060908,1,0,1,-0.0370923475104371,0.535505,2026-07-11,0.514,-0.0540220667701919,4.517729537939943,0.2548617903940195,0.5079,0.6232,0.4946,0.5219,0.0332149386956075,0.1601113402277049,-0.1268964015320974,0.6200000047683716
XMEM.DE,73.7020034790039,0.0019849328896233,-0.0114809301971477,0.0322409230242193,0.1413926327402077,0.201728375649332,0.3308077344927574,2.108884259929618,50.07089003380224,14.372202317660076,1,0.0061450273830894,1,0,1,-0.0596355517561303,0.592576,2026-07-11,0.098,0.0346343056604683,6.855425988446734,0.4457042789485055,0.5909,0.6718,0.5368,0.5573,0.0333442812004989,0.3736941655502884,-0.3403498843497895,0.5109999775886536
IEEM.L,4979.75,0.0024155804941874,-0.0138132488365184,0.0117789055119055,0.1107339395185602,0.1786568976578209,0.3308252371252572,1.7094661170130534,47.74422566351923,15.654602343997649,0,-0.0137996935740326,1,0,1,-0.0721106815111566,0.55145,2026-07-11,0.086,-0.0029008745249768,4.633772859957316,0.4089481257490865,0.5531,0.646,0.4866,0.498,-21.543411073053903,6.972446832742706,-28.515857905796608,0.6869999766349792
IIND.L,6.617000102996826,0.006540952544257,0.0018168181512017,0.0617779583855511,0.0113097782732796,-0.0875620194067203,0.1862561256874802,0.3323175926969499,54.02320023177133,19.07795842087707,0,0.0349353423081886,1,0,0,-0.3297543862496253,0.356353,2026-07-11,0.543,-0.0921533414764476,0.3488057150501125,-0.0988696498113852,0.1632,0.615,0.3216,0.4339,0.0363039421376338,0.0514128064421244,-0.0151088643044905,0.3880000114440918
IBZL.L,2150.125,0.0213157582234888,0.020952041785375,0.0592304187748453,-0.1276925469314419,0.0781460477081026,0.2571785747181555,-2.5433272353330385,56.53006350547335,18.412058605076567,0,0.0324522065845402,0,1,1,-0.1367107261945873,0.385292,2026-07-11,0.343,-0.2169348863356038,-2.6924885727886543,0.2753052773505358,0.2852,0.5546,0.3322,0.4252,-8.531791889353372,-17.46724585915265,8.93545396979928,0.4350000023841858
IWMO.L,117.93000030517578,-0.0068216066461702,-0.0133857482678918,0.0255674623534589,0.1420685441163485,0.1807168957560232,0.3322988988908537,2.1944444496930453,48.97098041119325,17.121104261888622,1,-0.0003597227382778,1,0,1,-0.0529231972016566,0.564878,2026-07-11,0.073,0.0252280101070194,7.12603185119703,0.3169178814769553,0.5368,0.6652,0.5442,0.4978,0.197148921890971,1.0063700418334955,-0.8092211199425245,0.5669999718666077
IWVL.L,78.83999633789062,0.0007615836446233,-0.0034130232635292,0.0184729700055705,0.1903969853813527,0.2767610742978239,0.2369161624200329,3.373875615634025,51.47082108645269,19.115830084251343,1,-0.0072748605112723,1,0,1,-0.0331126385494382,0.713139,2026-07-11,0.22,0.0686121589174839,10.0,0.5702050941138483,0.843,0.6832,0.6002,0.6482,0.1103785831276127,0.4390135518661007,-0.3286349687384879,0.5699999928474426
IWQU.L,88.31999969482422,0.0038644728906325,-0.0009049980732327,0.0306919964813436,0.0783224590823004,0.081160448711866,0.1208782928866438,2.7661997487550174,60.30696682313128,15.022743506198106,0,0.0046352589713407,1,1,1,-0.0009049980732327,0.697743,2026-07-11,0.927,-0.0319964640703483,10.0,0.2000000207320507,0.6654,0.8869,0.6099,0.6043,0.5160365016123762,0.4961095917896028,0.0199269098227734,0.6100000143051147
MVOL.L,75.08000183105469,0.0003997172295406,-0.0021264757742887,0.0132254166951952,0.0178958738692314,0.0234460360740567,0.0946181428989729,0.8905708163529482,59.714984140738,21.12183474148903,0,-0.0123897513777312,1,1,1,-0.0251881965277437,0.580807,2026-07-11,0.951,-0.0862410433775302,1.3852679621019337,0.0401773554117173,0.3576,0.8511,0.7326,0.3981,0.359440935678748,0.2125831195575592,0.1468578161211888,0.5370000004768372
IWFM.L,8788.5,-0.0076219512195121,-0.0205616850551655,0.0206131692021831,0.1458279009126466,0.1954703121811876,0.3285188160385396,2.3454116657822053,47.6652302693663,20.88982205651841,1,-0.0051887673025546,1,0,1,-0.0640575079872204,0.643504,2026-07-11,0.029,0.0286027619180266,6.712372490166778,0.3225733634311511,0.5565,0.6653,0.8326,0.4951,13.391589726767052,89.8562878286509,-76.46469810188385,0.6610000133514404
IWSZ.L,59.290000915527344,0.0044045763443527,-0.0075326540056267,0.0276453978531905,0.0364478457780728,0.0510547965946743,0.1363886281486013,1.1649256382611124,55.70520037496599,13.129093173272745,0,0.0016656808507915,1,1,1,-0.0075326540056267,0.575457,2026-07-11,0.743,-0.0695870506363334,3.516217765662939,0.1521570534465337,0.4683,0.8652,0.4819,0.4984,0.2461643027916125,0.2257340849654702,0.0204302178261422,0.5450000166893005
XDEQ.L,6693.0,0.0029971527049303,-0.0071206052514464,0.0248832401806906,0.081260096930533,0.0886467143786597,0.0996217805903,3.582247349715573,56.60980742881138,24.37033714622852,0,-0.0010266472143384,1,0,1,-0.1585048674647671,0.741048,2026-07-11,0.543,-0.0293593643786753,10.0,0.2042101475350846,0.7701,0.6363,0.8626,0.6452,38.04053026265501,48.40595036011908,-10.365420097464067,0.9049999713897704
XDWT.DE,123.55999755859376,-0.0011317655060817,0.0146165117189958,0.0444631814974227,0.2599163652808169,0.2233663124613243,0.2830664871882302,3.747990164631828,54.44183006775048,15.017425486204155,1,0.0180582971555918,1,0,1,-0.0461633166394428,0.670835,2026-07-11,0.171,0.1420721112007392,10.0,0.3864451722465032,0.7188,0.7147,0.5963,0.6101,0.4997924151797548,0.7420152598490048,-0.24222284466925,0.5759999752044678
RBOT.L,20.88999938964844,-0.0016726331511696,-0.0229186057227418,0.0465932037992553,0.245305506092089,0.2364604216420112,0.3969958508854491,2.9080184892916745,50.162142951209816,16.320481858213036,1,0.0201344707497612,1,0,1,-0.0469890822564106,0.610348,2026-07-11,0.073,0.1179032051652764,10.0,0.3729871298157892,0.582,0.7081,0.5961,0.5373,0.0959019791992936,0.2323501375910612,-0.1364481583917676,0.6129999756813049
WTAI.L,121.5,-0.0101026387921711,-0.0069472700018127,0.0335148224160388,0.3634833258646148,0.328304344359186,0.4492113141894401,3.4235447299969577,50.58060781410836,19.41559778974248,1,0.0073867215553282,1,0,1,-0.0632227998549179,0.665387,2026-07-11,0.0,0.2239907177128852,10.0,0.6412265568479047,0.7028,0.7304,0.5912,0.5935,0.4458915156341305,1.2680531734587313,-0.8221616578246007,0.7490000128746033
DGTL.L,11.292499542236328,0.0028862622285861,0.008258904870219,0.0653301071552019,0.1864985167070112,0.0155125592133558,0.2128256837559565,3.412499085103322,61.019259064817845,18.538523510403905,1,0.0383976898487592,1,1,1,-0.0554161761353113,0.586629,2026-07-11,0.634,0.0651125272166981,5.856452608749696,-0.0102980111084253,0.4013,0.9441,0.5176,0.5383,0.1459175232776282,0.1138427758546637,0.0320747474229645,0.5640000104904175
ECAR.L,13.486000061035156,0.0085253008260566,-0.0146134598246745,-0.0118698494476088,0.2897857343059424,0.4008517984938742,0.4002068259526268,2.7662584236256715,47.33178017271528,16.14458738523221,1,-0.0368505886466729,1,0,1,-0.1104221506085776,0.666927,2026-07-11,0.098,0.1578328364433003,7.944216811903997,0.6201344882370052,0.7594,0.7087,0.5425,0.5889,-0.1209685963586082,-0.0240716999809735,-0.0968968963776347,0.7540000081062317
BTEC.L,9.657500267028809,-0.0259707207075061,-0.0217776797619257,0.1275540852503598,0.1292020491648813,0.1311859250969982,0.208423621694088,2.338531656232254,61.63438496369394,30.335836769917247,1,0.0990485948342112,1,1,1,-0.0301280619576531,0.803677,2026-07-11,0.951,0.0136778355714346,7.921068114181317,0.4996118293820391,0.6747,0.9398,0.8662,0.7735,0.3091363426030025,0.2842298581271386,0.0249064844758639,0.6320000290870667
INRG.L,823.25,-0.011704681872749,-0.0474399768585478,-0.0564469914040114,0.0154336469569162,0.1181838108284396,0.3802380324927948,0.3479699302043343,38.7605551377771,18.401073835870555,0,-0.0803007839586178,0,0,1,-0.1812531079065141,0.325348,2026-07-11,0.029,-0.0884513695534411,0.3158988703763546,0.431883370554375,0.4583,0.0772,0.3655,0.3617,-22.551593419286405,-15.966913345445676,-6.58468007384073,0.6129999756813049
CYBR.L,11.013999938964844,-0.0139659925034538,0.0326269980128954,0.1803664721604478,0.622091310875216,0.3526558234159402,0.3614748656158291,5.443224721573439,65.55519032712836,31.870816402683907,1,0.1505258413651262,1,1,1,-0.0210648348480432,0.760307,2026-07-11,0.657,0.456141538463618,10.0,0.2170165421919734,0.7507,0.736,0.9038,0.5841,0.4969752405867194,0.4212832316009592,0.0756920089857601,0.2569999992847442
HEAL.L,9.702500343322754,-0.0129704558873723,-0.0169705718519205,0.0901686246279867,0.1088571820940289,0.0332800839802118,0.177037332583923,2.2679769971340646,63.54929811446334,36.46515768202755,0,0.0626082692642624,1,1,1,-0.0169705718519205,0.701222,2026-07-11,0.971,-0.0045856282901675,4.185696757721712,0.2503221723127216,0.4999,0.9211,0.7935,0.6508,0.2440574727479791,0.2264992967150754,0.0175581760329036,0.6700000166893005
XAIX.L,175.44000244140625,-0.008589535571835,-0.0032950904270908,0.0248861429366546,0.3248754332225163,0.2807709732329553,0.3705913443192171,3.657388870705767,49.13639563307408,21.366203545006485,1,-0.0010238178424216,1,0,1,-0.0776510370176236,0.737841,2026-07-11,0.371,0.1893326464860751,10.0,0.4768920034453341,0.7088,0.7229,0.8869,0.5821,0.0173897759037515,1.279134474278011,-1.2617446983742595,0.8870000243186951
IGLN.L,79.61250305175781,-0.0055894893889851,-0.0153670181632518,0.0055893001521638,-0.1402537325742278,-0.0897527321671493,0.2970823273246347,-2.315505342098668,43.92593330867152,26.25756824090544,0,-0.0198328206427816,0,1,0,-0.2259546210048554,0.409027,2026-07-11,0.951,-0.2282109865552296,-2.6517205653785854,0.2182944808941453,0.1895,0.5392,0.6059,0.3762,-1.4039119356561685,-1.7279749930416943,0.3240630573855259,0.2249999940395355
PHAU.L,380.5299987792969,-0.006007856943397,-0.0156246176125509,0.0050446455198918,-0.1417520082352996,-0.0908373912854541,0.2938446611106028,-2.3472899504390643,43.69688180118492,26.052788997240008,0,-0.0203637059600351,0,1,0,-0.228697077027567,0.407459,2026-07-11,0.951,-0.2295559795352972,-2.677134072291438,0.2141991263247613,0.1869,0.5387,0.6048,0.3745,-6.753626146818476,-8.295060053818858,1.541433907000382,0.1770000010728836
SGLN.L,5929.0,-0.0075326414462671,-0.0204857095655046,-0.0003372112628561,-0.1382267441860465,-0.090644171779141,0.2622386070205125,-2.6826402417084463,41.42416197587576,33.21107223933894,0,-0.0256095049971294,0,1,0,-0.2289986996098829,0.408393,2026-07-11,0.886,-0.226391371364503,-2.6672146989067635,0.225506407606449,0.1867,0.5386,0.6048,0.3812,-105.2422885535425,-118.68532831484904,13.44303976130655,0.2549999952316284
PHAG.L,54.40999984741211,-0.0091058095317689,-0.0398799787287034,-0.0649595956093022,-0.2184717365573021,-0.2557789715062831,0.5628288537960373,-1.4981770418332447,40.70210042330473,30.060147496333,0,-0.0885981825602354,0,1,0,-0.4754145853543284,0.38937,2026-07-11,0.659,-0.2984268146605003,-2.386615555503766,0.554127462324006,0.2151,0.5157,0.5346,0.3434,-2.645250592186187,-2.9365766530279167,0.2913260608417296,0.5830000042915344
PHPT.L,147.68499755859375,-0.0051867856452368,-0.0140529796507704,-0.0320498082087936,-0.2131020709611769,-0.2955304427181461,0.4109577221692517,-2.276829291966423,42.40512386109224,36.90729782682281,0,-0.0565203815288192,0,1,0,-0.4303595155608332,0.359785,2026-07-11,0.857,-0.2936064983997849,-2.9214801696903496,0.1765854167328939,0.1342,0.5194,0.5412,0.3179,-5.182966657519017,-6.196016919148082,1.0130502616290649,0.4180000126361847
AIGA.L,6.507500171661377,,,,,,,,,0.0,0,,0,0,0,0.0,0.288066,2026-07-11,0.2,,,,0.2501,0.1524,0.4143,0.3923,0.0,0.0,0.0,0.984000027179718
CRUD.L,12.878000259399414,-0.0121960149331193,0.0356669369939128,-0.1677114577010636,-0.08523936662965,0.4035967293389193,0.4769307117144047,-0.4887809013350235,43.84012374442122,23.45837676827363,0,-0.1887523934542296,0,1,1,-0.2278450264893656,0.501373,2026-07-11,0.657,-0.1788249236825334,-1.2944431839381338,0.3106713011426136,0.5055,0.5241,0.6246,0.2486,-0.4562418142815048,-0.5734018183180645,0.1171600040365596,0.0439999997615814
IGLT.L,9.670000076293944,0.0025919769148532,-0.0056555581509882,0.0044144895105724,0.0066838039126293,-0.0129024099548815,0.0568285389242639,0.3227861518882849,49.186777565218655,11.803680808711682,0,-0.0209779311095231,1,0,1,-0.0262612053766795,0.402152,2026-07-11,0.086,-0.0963060506225043,0.447127404482944,0.026329286175047,0.2671,0.5929,0.4144,0.3789,0.0088831063470724,0.0253782466413065,-0.0164951402942341,0.6899999976158142
IBTL.L,233.0,0.0002146514377028,-0.0129210040767889,-0.0326691621915936,-0.0299513453822264,-0.0296484295789982,0.0931497626851191,-1.493211605070565,32.11006659321578,21.25650281533636,0,-0.0571240777358621,1,0,0,-0.3167470945206563,0.324635,2026-07-11,0.229,-0.1291932021030656,-1.6874004484136815,-0.0124744725689005,0.1741,0.3159,0.592,0.2449,-1.590837408812149,-0.5506610314641452,-1.0401763773480035,0.503000020980835
IBTM.L,126.875,-0.0012201746106144,-0.0081304061922662,-0.0036516126218252,-0.0034464590737178,-0.004899995793353,0.0678469322604452,-0.2204454945931996,40.074560913863536,23.73670442569764,0,-0.0288401155762066,1,0,0,-0.0327076340769163,0.48059,2026-07-11,0.6,-0.1053999263069879,-0.3478438987777046,0.0454105093372598,0.2951,0.5856,0.6984,0.3753,-0.0276662924935067,0.3076026507821486,-0.3352689432756553,0.7170000076293945
IBTS.L,95.1750030517578,-0.001521156562428,-0.0050700459103545,-0.0034552558625233,0.0066102589088006,0.0075370768127629,0.0559267162003004,0.5106691219154267,42.423808193255695,18.026833716609648,0,-0.0286487228765393,1,0,1,-0.03900736591815,0.448225,2026-07-11,0.229,-0.0963720715266933,0.8620846103960808,0.0452282282835829,0.3839,0.5902,0.4183,0.4115,0.0466176770974868,0.2119561220764343,-0.1653384449789475,0.753000020980835
LQDE.L,100.0,-0.0034877775729249,-0.0105867190863265,-0.0057140793805375,-0.0062996321386011,-0.0058492217799964,0.0526227871438337,-0.4078290669968999,39.00578442299032,14.397023047881518,0,-0.0308504414866944,1,0,0,-0.0207582339998728,0.339116,2026-07-11,0.086,-0.1079612024745796,-0.8079770687799904,0.0387361768450877,0.2872,0.3337,0.3944,0.3772,-0.1064987109355968,0.0649933056135751,-0.1714920165491719,0.6679999828338623
IHYG.L,91.1999969482422,0.000658301064248,-0.0005479786494004,0.007938365647466,0.0196211394442369,0.0123064457423103,0.0254444757580727,2.6317918652894523,57.90843808456893,28.725078173726203,0,-0.0175431414464066,1,0,1,-0.0016420528558781,0.662847,2026-07-11,0.486,-0.0846922829274842,7.875401826016253,0.0328241285710633,0.6126,0.6001,0.8739,0.5328,0.1729235984214909,0.2048159894222595,-0.0318923910007686,0.8240000009536743
SEMB.L,6910.0,-0.0002893518518518,-0.007041241557695,-0.0024114808737047,0.0045024048055937,-0.0018809665356664,0.0572378375903719,0.3403690878050731,41.17521170169715,25.165561916411747,0,-0.0276313353739884,1,0,0,-0.0380838893828555,0.5061,2026-07-11,0.4,-0.0982642793796808,0.5654535920366868,0.0466236564038478,0.3409,0.5896,0.7131,0.4074,0.510492359255295,17.858513500271076,-17.34802114101578,0.7760000228881836
SLXX.L,120.52999877929688,0.000830345211888,-0.0043779843877855,0.0036616436914977,0.0103915224394539,-0.0051423298591219,0.0507207231768434,0.6853444881412553,50.16185563137584,12.446149660143329,0,-0.0217117443699284,1,0,1,-0.0101616568269338,0.437931,2026-07-11,0.086,-0.0929776541730295,1.1869081602622882,0.0395556170297497,0.3374,0.5943,0.4332,0.4198,0.1333833260694916,0.2878095311531072,-0.1544262050836156,0.8410000205039978
IDTP.L,257.3500061035156,-0.00116432291898,-0.0018423585029608,-0.00213256225663,0.0003887506453474,0.0088200703495358,0.0315041624983137,0.0597638995705967,43.76647739723154,14.838114106792537,0,-0.027359468047907,0,0,1,-0.0096209349289146,0.400625,2026-07-11,0.114,-0.1019570817869485,0.109207052522572,0.03415712192695,0.422,0.3378,0.4133,0.4342,-0.1782384719585934,-0.0756591507728555,-0.1025793211857379,0.7350000143051147
IEAG.L,107.77999877929688,0.0013936776893688,-0.0054443476269431,0.0021385004278278,0.0078548374669327,0.0011191151846752,0.036496462708731,0.7826357718484006,45.60349340971442,19.433978925386164,0,-0.0231963813248784,1,0,1,-0.0146278891415045,0.423644,2026-07-11,0.057,-0.0952548208983058,1.1932818286912883,0.0110734737266857,0.3175,0.5927,0.432,0.3757,0.0227522290466168,0.1588305132229725,-0.1360782841763557,0.777999997138977
IGLO.L,88.23999786376953,0.0029551545455295,-0.0032757361292899,-0.0020357420142879,-0.0109286388403627,-0.0133647704180888,0.0501130138776917,-0.6929196936118988,45.3543386222529,17.946107240945803,0,-0.027265095500559,0,0,0,-0.0363656420460041,0.283842,2026-07-11,0.2,-0.1121166337348732,-1.021159102437464,-0.0082826940517933,0.1707,0.3328,0.3863,0.2953,-0.1715217317833719,-0.104793780610869,-0.0667279511725029,0.7390000224113464
VGOV.L,15.628000259399414,0.0022445870895508,-0.0060420604169648,0.004284611245056,0.0046981959369034,-0.0162463484016531,0.0630580135568284,0.295286487032146,48.36063095886945,20.772527513476305,0,-0.0211045259461545,1,0,1,-0.0309020449221718,0.468024,2026-07-11,0.543,-0.0980885188677714,0.3271958621819192,0.0245115342328348,0.249,0.5919,0.7108,0.368,0.0113161304946451,0.0393724515464987,-0.0280563210518536,0.718999981880188
IWDP.L,1928.5,-0.0084832904884318,-0.0185750636132315,-0.0031015766347893,0.0231596800424023,0.0606459073321072,0.120289304084359,0.870144215658962,45.99322967435254,12.711775864405766,0,-0.0283039849492434,1,0,1,-0.0289526686807654,0.490869,2026-07-11,0.229,-0.0815157564791991,1.970452415519309,0.1026535468183116,0.4785,0.598,0.4431,0.4206,5.398377864932172,9.211355311112069,-3.8129774461798966,0.675000011920929
IPRP.L,2584.0,-0.0003868471953578,-0.0240770465489567,-0.0144525598285322,-0.0587770774475761,-0.0469759497947372,0.2025412254937179,-1.390876153407513,43.35964367867207,19.73507693174451,0,-0.039368005994673,0,0,0,-0.1445966418509058,0.262654,2026-07-11,0.4,-0.1550698870686798,-1.9225597460681425,-0.031573850419507,0.1683,0.3101,0.3402,0.2744,-15.831822874905356,-13.934613780804996,-1.89720909410036,0.4909999966621399
GLRE.L,38.34999847412109,-0.0067340619559784,-0.0085315881192105,0.0126662582379935,0.0432952249619862,0.0994639069816984,0.1505747283325942,1.262923681255663,52.044930447576014,17.359929048038065,0,-0.0129347738513456,1,0,1,-0.0218085274072438,0.537974,2026-07-11,0.4,-0.0634401998441128,4.3269841077688005,0.158567552112492,0.542,0.6132,0.4951,0.4747,0.2655826599393975,0.2708402288366583,-0.0052575688972608,0.5559999942779541
